index,text,created_time
554,Marriage goals right here 😁 https://t.co/93mgMW7IS8,2019-12-12 03:26:05
555,"@taslimanasreen Correct, I hope someday these love birds start making love in public places, there is so much negativity and fear in environment that now only public love making can help, dying to see that revolution, any idea, kabse shuru ho jayega",2019-12-12 03:26:05
556,RT @tronaldodumpo: @AlexRowe2000 @thedogh06218757 @piersmorgan wonder why https://t.co/ZK61cIlA1k,2019-12-12 03:26:05
557,"I can even lie, you ain’t my type... you ain’t even that fine in person",2019-12-12 03:26:05
558,"RT @STUinSD: Ok, @Susan_Hennessey , where is your public apology to @DevinNunes for your vilification of him and the ""Nunes memo"" that the…",2019-12-12 03:26:05
559,"@drkafeelkhan Imperial government were better than this Modi government.. 
#CABProtest",2019-12-12 03:26:05
560,@UncleOok True. But I get the impression that that sort of shifts after they sleep together. Hence the ultimatum.,2019-12-12 03:26:05
561,"RT @RVCJ_FB: Lucky To Have Witnessed This LEGEND Act.. ♥️ @rajinikanth

#HBDThalaivarSuperstarRAJINI https://t.co/mAFyeR2Y5C",2019-12-12 03:26:05
562,Thanks G! Happy Birthday Self!🎂🎉💜 https://t.co/6Vhc4MTtby,2019-12-12 03:26:05
563,RT @Carlos___k: My little brother always does this when he sees his friend 😂😂😂 https://t.co/py8PqgtA0E,2019-12-12 03:26:05
564,Light skins deserve ihop from 69th st dark skins and brownskins deserve a home cooked meal... https://t.co/UFkVd2Yykg,2019-12-12 03:26:05
565,Alleyne headed to the line with 5.2 seconds left.  1 and 1.,2019-12-12 03:26:05
566,RT @JP4141: Dems! look what your Fake Impeachment has done! Citizens are prepared to do all too protect our elected President @POTUS I for…,2019-12-12 03:26:05
567,RT @bffjeongguk: here’s a compilation of jungkook’s hair bouncing bc it’s the cutest thing ever https://t.co/nZ62SCSP31,2019-12-12 03:26:05
568,"@TomiLahren You throw televised tantrums on the daily with a pistol packed in your hooch. Sit down, Tomi",2019-12-12 03:26:05
569,"@nyaxcierra You right, you’re worse you be believing the lies https://t.co/SehoI0CSwP",2019-12-12 03:26:05
570,Good morning! Just finished my meeting and what people fighting about in tl,2019-12-12 03:26:05
571,"RT @sparkly_hosh: Seventeen is that one group where you could pick any angle and they would still be synchronised af. 

@pledis_17 https://…",2019-12-12 03:26:05
572,"RT @dragonchain: #DAppHackathon2019 Winners:

Commercially Viable: Tempguard @CryptoLothar
Most Creative: Melange
Most Innovative: Tempguar…",2019-12-12 03:26:05
573,"RT @Sir_Vickz: @fitzhunter Joel, we could remove the tax subsidies for fossil fuels today, and then fund;

1) $100,000 salaries for life fo…",2019-12-12 03:26:05
574,RT @gxldquotes: stop letting people treat u like shit just bc u love them,2019-12-12 03:26:05
575,@Xotic16 You best be tweeting at a mirror,2019-12-12 03:26:05
576,"RT @jaboukie: princess jasmine:
aladdin: https://t.co/Fw7tXg9YSq",2019-12-12 03:26:05
577,"RT @alinaduarte_EN: Terrorism of State is real in #Chile, the Government of @sebastianpinera torture, repress, shoot to the eyes of protest…",2019-12-12 03:26:05
578,once i learn tht i have no obligation 2 anyone but myself n start doin what feels right 2 me n only me for the purpose of avoiding eternal misery n dare i day.. self-sabotage.. issa wrap for everybody,2019-12-12 03:26:05
579,RT @_AlexisDesirae: Everyone wants to be an auntie/uncle but no one wants to have the first child 🥴😂 https://t.co/PMI0bxLlvM,2019-12-12 03:26:05
580,@UnaEntidad Roba3,2019-12-12 03:26:05
581,I still cry everytime i watch Titanic 🥺🥺🥺😩😩😭😭😭,2019-12-12 03:26:05
582,RT @no_silenced: We Can NOT accept that it’s the “Norm” in this Country that we Grant legal status to Illegal Fruit Pickers....BULLSHIT !!!…,2019-12-12 03:26:05
583,Do you still love me ? I wanna know,2019-12-12 03:26:05
584,"RT @poketal: jill valentine trying to figure out a puzzle while everyone around her is being devoured by zombies and killed by nemesis
http…",2019-12-12 03:26:05
585,RT @arianaschan: swt really went on for 9 months🤰🏾to birth the live album 🤱🏾,2019-12-12 03:26:05
586,Prayer Of The Refugee is a 5 / 10,2019-12-12 03:26:05
587,the good part of pregnancy. The stage after all the throwing up is done and the stage right before you(most of us) blow up like a whale https://t.co/VxPzH93IFs,2019-12-12 03:26:05
588,"RT @ForChenUnion: [Hashtag announcement] 

To celebrate that #CHEN surpassed 1B digital index on GAON Digital Chart in 2019,  we will use t…",2019-12-12 03:26:05
589,@sarajoshixx @AjgaonkarMiking @kumarvivekD @GOPALKVGOPAL1 @vaibhavomaaa @amormahi @PratRoy69 @RajaPatil24 @RajPati93107429 @DKum15 @Vipin2217 @pardicked @FuckyAkki @herby2121xxx @Handsome_khan07 @Whitelover69 Sara ji please reply at dm also..,2019-12-12 03:26:05
590,Rewatching naruto cuz i high-key hate life,2019-12-12 03:26:05
591,@heart1dever @btommoflower Harry,2019-12-12 03:26:05
592,RT @fuckinramsey: Had to bring up this classic 😂 #RIPNickCanon https://t.co/ijKrbO4mkk,2019-12-12 03:26:05
593,RT @SlickNewsome: LMAOOOOOOOO THIS SHIT STILL FUNNY 😂😂😂😂 https://t.co/JG4O60w8rh,2019-12-12 03:26:05
594,@TenilleNation @RDCountry Love you guys more!!,2019-12-12 03:26:05
595,RT @VicOladipo: Welp!! secrets out! Lol it was me behind  #ThingamajigMask! Loved every moment of this experience hope y’all enjoyed my gif…,2019-12-12 03:26:05
596,RT @xvkinggg: If you heard something about me and I tell you it isn’t true but you refuse to believe me that is now your personal problem b…,2019-12-12 03:26:05
597,THX FOR THE QUOTE ! https://t.co/oLZN6TpjaN,2019-12-12 03:26:05
598,RT @jkooksgalaxy: YALL MY BESTFRIENDS ARE WORKING ON AN EXHIBITION BASED ON BTS AND THEY RECREATED THE ROSEBOWL IM CRYING ITS SO MF CUTE LO…,2019-12-12 03:26:05
599,"Ssr seems to be biased 🙏
Seriously RamaRaju Look &gt;&gt; Bheem look",2019-12-12 03:26:05
600,RT @Wizvrdkellz: SCREAMING https://t.co/poMxTPTFRi,2019-12-12 03:26:05
601,"@perepereden Star Ocean (Probably on the PS4?), Valkyrie Profile (I think lennith is the one on the PS4?)",2019-12-12 03:26:05
602,"RT @prayingmedic: Trump haters focus on how the FBI opened the investigation, but ignore every deceptive move made thereafter, explained by…",2019-12-12 03:26:05
603,@angelinalundy @supremekaiikev i’m dead 😂,2019-12-12 03:26:05
604,"RT @voidhoneymoon: someone said he’s walking around like he’s giving a ted talk, i’m screaming https://t.co/IHg7UzuhQI",2019-12-12 03:26:05
605,"RT @csissoko: My two cents on repo markets and the state of US monetary policy
[New Post] Money market funds, repo, and monetary policy: A…",2019-12-12 03:26:05
606,"RT @weareoneEXO: EXO THE STAGE Rehearsal Behind Photos #SEHUN 📸 

#EXO #엑소 #weareoneEXO #EXOonearewe @exoonearewe #OBSESSION #OBSESSEDwithE…",2019-12-12 03:26:05
607,RT @ucinbucin: i love you https://t.co/q1nxkK7XKv,2019-12-12 03:26:05
608,Tbh it’s annoying that I haven’t had sex in a while,2019-12-12 03:26:05
609,RT @caliboycomplex: Me erasing “Sent from my iPhone” from emails so people think I’m at a computer https://t.co/ia4mjA8tFl,2019-12-12 03:26:05
610,"RT @mskjyng: “Its not a big deal.” 
“You’re overreacting.” 
“Everyone goes through it.” 
“Someone has it harder than you.” 
“Suicide is sel…",2019-12-12 03:26:05
611,@geoffrey_sari @reddhawke Lmbo I feel the same way. I downloaded followback. It helps,2019-12-12 03:26:05
612,"Ugh, please don’t let this be a “Flyers get shit on all night” kind of game. It’s late.",2019-12-12 03:26:05
613,RT @graceMJ4ever: 💔💔💔💔💔 I know everyone that is hurting MJ will rot in hell https://t.co/elmzl8MPBw,2019-12-12 03:26:05
614,"RT @chartdata: Jimin's ""약속 (Promise)"" was crowned SoundCloud's #1 Buzziest Drop of 2019.",2019-12-12 03:26:05
615,RT @gregpmiller: Let me get this straight. Giuliani has been touring the world digging up dirt on Democrats in the company of a suspected f…,2019-12-12 03:26:05
616,@uhactually TFW THE CAPTAIN IS FIGHTING THE AMERICANS,2019-12-12 03:26:05
617,@D3rodreas Hopefully her and others alike doesn’t re start the Black Plaque! https://t.co/EaOcHTdfBf,2019-12-12 03:26:05
618,"RT @TisaKorean: UP UP UP UP UP UP UP 

HANDS UP https://t.co/5iQpEJLBfh",2019-12-12 03:26:05
619,"RT @rjmxrell: i get jealous
i get mad
i get worries
i get curious

that’s only because i care",2019-12-12 03:26:05
620,"@themultibeast @ScottAdamsSays Lol, you're right. I guess I just meant it is still very much a need, but in a different way.",2019-12-12 03:26:05
621,RT @its_riccaa: Y’all need to see this video collage of all the crazy things my Physics Professor did this semester😭. He’s in his 70s and i…,2019-12-12 03:26:05
622,"RT @jurajildae: Jongdae, baby!! Congratulations 🥳

1,000,000,000 that digitals is insane! And it still counting 😭 you deserves it, bub 🥺 #순…",2019-12-12 03:26:05
623,"RT @AmerHotRodFdn: This classic looking Class B Coupe and Sedan was the Bonneville entry of Don West out of Pleasant Grove, Utah in '58. Do…",2019-12-12 03:26:05
624,RT @N1ckSandmann: I am just learning of the anti-semitic attacks carried out in Jersey City by the Black Hebrew Israelites. A group that be…,2019-12-12 03:26:05
625,"my hopes for the PADDINGTON franchise, sung to the tune of ""lavender's blue""

♪ paddington 2, dilly dilly, paddington 3 //
paddington 4, dilly dilly, paddington 5 ♪

so stupid...",2019-12-12 03:26:05
626,Can *** in me https://t.co/4Mu8fwKOzB,2019-12-12 03:26:05
627,RT @MehboobaMufti: New India - No country for humans,2019-12-12 03:26:05
628,sad times sad times 🥺,2019-12-12 03:26:05
629,@ptreutel Theyre one of my favorite bands!,2019-12-12 03:26:05
630,"RT @charliekirk11: Did you know:

Bruce Ohr was given a pay raise and a $28,000 bonus for his role in the Russia Hoax

And he STILL works f…",2019-12-12 03:26:05
631,"RT @EASTCOASTLIFEST: Today is the last day to order online with guaranteed delivery in time for Christmas!! 🎄🎁https://t.co/CfXmw6Hlm6 

RET…",2019-12-12 03:26:05
632,RT @_kimxo: I want to go to the poconos for a weekend,2019-12-12 03:26:05
633,@brothercarioca1 I like it mmmmmmmmmmhhh good morning 😘😘,2019-12-12 03:26:05
634,ya last man fucked up I’ll take it since he doesn’t want it..,2019-12-12 03:26:05
635,@Teri_Kanefield @selectedwisdom @RAICESTEXAS #FirehoseOfFalsehoods needs to trend every time the @GOP tries to gaslight us.,2019-12-12 03:26:05
636,RT @nataliearmentaa: she from houstonnnn lmaooo https://t.co/IxjGzbvt9F,2019-12-12 03:26:05
637,RT @CaucasianJames: sorry i didn’t text back me and the boys were taking golden hour pics,2019-12-12 03:26:05
638,"RT @bbcle: How can we tell if someone we’ve just met is #polite?
Here in Britain, we learn from childhood about two magic words.
Rob invite…",2019-12-12 03:26:05
639,@CNN On what basis?,2019-12-12 03:26:05
640,"RT @weareoneEXO: EXO THE STAGE Rehearsal Behind Photos #BAEKHYUN 📸 

#EXO #엑소 #weareoneEXO #EXOonearewe @exoonearewe #OBSESSION #OBSESSEDwi…",2019-12-12 03:26:05
641,RT @Queen_tingzz: HUGE props to Kam and Leroy👏🏽👏🏽 Leroy stepping up when he needed to and Kam taking on the leader role and getting things…,2019-12-12 03:26:05
642,"#skin ordered# to treat #burn Victims#newzeland#volcano #eruption
https://t.co/HoqWyftpaD https://t.co/2kYij9aMMZ",2019-12-12 03:26:05
643,Jermaine is the brother than left a corner of orange juice in the fridge. https://t.co/LSWDAWqY3z,2019-12-12 03:26:05
644,"RT @sambitswaraj: This is shocking!!
Ration cards meant to ration a particular belief??
Where are the saviours of secularism sleeping? http…",2019-12-12 03:26:05
645,"Please, please, please, please, please! https://t.co/xKHPh2zmC2 https://t.co/4xUEdQFFMe",2019-12-12 03:26:05
646,"RT @ricky_monreal: Me bein da funny 1     Goin home n then
W my friends               Remember I’m sad https://t.co/kajPuPoovb",2019-12-12 03:26:05
647,"RT @fujacky2: @RmdKenny #HongKongers and Canadians are on the same boat. Both of us are suffering from China’s hegemony. Therefore, we sinc…",2019-12-12 03:26:05
648,"RT @HCDotNet: Your President, Donald J. Trump will be re-elected in 2020. #ImpeachmentBackfire https://t.co/GSx2TVAEpU",2019-12-12 03:26:05
649,This is a crazy time in the world right now. Scary crazy! Seems to be getting more #hateful #unfair &amp; #rightwing?! We’ve got some really bad people holding high offices &amp; who are dangerous af! Including #Trump #Brazilspresident the #italians &amp; even the #poles &amp; #Romanians now : / https://t.co/JMFAXvjynt,2019-12-12 03:26:05
650,$$$   Michelle Obama Explains: ‘Here’s How Me And My Husband Barack Decided To Stay Involved In Politics Forever’ ###   https://t.co/OQlIkPBFVS via @Theredpillednews,2019-12-12 03:26:05
651,Piers Morgan &amp; Hugh Grant feud rears its head as UK general election looms https://t.co/OUs8hGOn7u,2019-12-12 03:26:05
652,Me all week saying I’m going to start packing😂😂 https://t.co/iduEY2K4YH,2019-12-12 03:26:05
653,"RT @SaraGonzalesTX: Watch @donlemon have a full-on Trump Derangement Syndrome MELTDOWN live on air! He's triggered over a MEME! 😂

https://…",2019-12-12 03:26:05
654,"RT @TheSparkQueen: 𝐍𝐨 𝐦𝐨𝐫𝐞 𝐡𝐞𝐬𝐢𝐭𝐚𝐭𝐢𝐧𝐠…

           𝐋𝐞𝐭 𝐭𝐡𝐞 𝐬𝐩𝐚𝐫𝐤𝐬 𝐟𝐥𝐲, 𝐛𝐚𝐛𝐲!

𝐏𝐨𝐤𝐞́𝐦𝐨𝐧 𝐎𝐂, 𝐜𝐚𝐫𝐫𝐝 𝐜𝐨𝐦𝐢𝐧𝐠 𝐬𝐨𝐨𝐧. 𝐀 𝐦𝐮𝐬𝐞 𝐨𝐟 𝐭𝐡𝐞 #LadyOfGlaciers…",2019-12-12 03:26:05
655,With Pride and Pleasure!! God Bless President Trump and God Bless The United States of America!!,2019-12-12 03:26:05
656,RT @WildPalmsLtd: GOP base voters are getting a “diet of commentary” that supports Trump’s contention that he did nothing wrong. Fox News a…,2019-12-12 03:26:05
657,RT @michellearteta: Thought I should post My video here loll https://t.co/nM8wJYBupp,2019-12-12 03:26:05
658,MAGAs are afraid! Very Afraid!  ... so afraid that they are willing to do something very stupid and ignorant... https://t.co/5CRpm1iq41,2019-12-12 03:26:05
659,@Kimbyninja1 AND IN THIS MOMENT I KNEW I WAS REGINA GEORGE,2019-12-12 03:26:05
660,"RT @VICT0RIAsSecret: I will be a MULTI-millionaire by 32. This is a fact, not a dream!",2019-12-12 03:26:05
661,RT @HandsomeAssh0le: Idc how broke i am when my job say I can go home ..... BYE ! Fuck that bag 🤣,2019-12-12 03:26:05
662,@shinsoukokuwu maybe i meant you.,2019-12-12 03:26:05
663,"RT @woodzxc: legend has it that everytime seungyoun smiles thousands of happy fairies like him are 
born
https://t.co/fOBzGqOGfN",2019-12-12 03:26:05
664,"@Kyueens_Mizuki Have a great day. You're amazing
Much love ❤",2019-12-12 03:26:05
665,@blackdressmp3 ugly,2019-12-12 03:26:04
666,"RT @thugyonce: nobody:

a new phone: https://t.co/XdLFuOKJsc",2019-12-12 03:26:04
667,RT @flowerjunguwu: mark lee in jeans: a thread https://t.co/IYYZ4nF8lX,2019-12-12 03:26:04
668,@sherincbella GOOGLE WEH,2019-12-12 03:26:04
669,"RT @PChidambaram_IN: No one in the government would take responsibility for the content of the CAB or its constitutionality. 

The intent o…",2019-12-12 03:26:04
670,RT @NatureAttracts: Have you ever seen a turtle do yoga?👏 https://t.co/1QxC0cBCnh,2019-12-12 03:26:04
671,RT @Lilblackbabies: Spa Day for Ms. Aria @ExpectingAria https://t.co/NDJEWOZpnm,2019-12-12 03:26:04
672,RT @ZackBornstein: There are two different ways to make pizza https://t.co/VusnXq9ih5,2019-12-12 03:26:04
673,"RT @K8TDIDTWO: #BOYCOTT THESE FOX ADVERTISERS @Nestle 
@MrPeanut 
#OscarMeyer
@Duracell 
@Walmart 
@Wayfair 
@amazon 
@Zappos 
@audible_com…",2019-12-12 03:26:04
674,"RT @steph93065: This is Richard Jewell. Listen to him.

President Trump could read the same statement.

The @FBI &amp; their media partners are…",2019-12-12 03:26:04
675,RT @funder: Democrats are dominating the impeachment debate tonight. This is embarrassing for Republicans. Even for them. It’s that bad.,2019-12-12 03:26:04
676,"RT @busterswrld: a new video has surfaced from bonihani set of men rudely insulting chaeyeon, I'll leave a translation in the reply

they c…",2019-12-12 03:26:04
677,My mother wouldn't let me have action figures as a kid but I'm not sure if it was because they were too doll like (the explanation I was given) or just they didn't have the money. I REALLY wanted the She-Ra doll but never told anybody. https://t.co/kpK1bwyohe,2019-12-12 03:26:04
678,RT @MEENAVOGUEE: Kourtney does not look 40.. wow. https://t.co/4GchfvT5hk,2019-12-12 03:26:04
679,"RT @venkkiram: CAB explained in simple terms.

Tomorrow if a Hindu, Muslim and Buddhist are asked to prove their citizenship and no one is…",2019-12-12 03:26:04
680,"😺✏ — How would a group chat with all your OCs (and Super 17, 'cause why not) play out? - in short, absolute chaos. a lot of impromptu memes (usually ma… https://t.co/swOHx602iw",2019-12-12 03:26:04
681,"RT @ChelseyCrisp: Final Table Read 💔 Sorry for the ugly tears on your shoulder, Wu https://t.co/3roKIvqsBf",2019-12-12 03:26:04
682,"RT @Ou_Prg: Lovely Humpday. 

#Prague 
#praguechristmas 
#Christmastime
#ChristmasTree 
#winterPrague 

IG Praguetoday https://t.co/DYBtJkY…",2019-12-12 03:26:04
683,@foolsvn NO ITS COOL I LOOKED IT UP AND ITS NOT THAT BAD,2019-12-12 03:26:04
684,All age * https://t.co/A2y8e8BWzk,2019-12-12 03:26:04
685,RT @ronn__: Never folded. Not once,2019-12-12 03:26:04
686,"RT @DatBoyDub: Well while we at it y’all go look at my daughter mannn, she kept getting out her crib so I put her toys around her crib to m…",2019-12-12 03:26:04
687,"RT @stephpeppery: Mugatu voice: That Ares is so hot right now 
@used_bandaid https://t.co/SB1u70QScj",2019-12-12 03:26:04
688,RT @mtracey: The FBI used outright fabrications to surveil a presidential campaign at the peak of an election season -- an unprecedented in…,2019-12-12 03:26:04
689,@DuskyImpero “UGLY BITCH! I HOPE YOUR PARENTS COME TO MY HOUSE TO SO I CAN BEAT THEY ASS” https://t.co/AuW1Eujkj6,2019-12-12 03:26:04
690,"RT @V_actually: The best practical jokes are ones where everyone laughs at the end. Seems like a great guy!

Nothing makes me smile more th…",2019-12-12 03:26:04
691,RT @ogbikraveur420: Me going on twitter after studying for 2 minutes https://t.co/GQbXOOWZ4F,2019-12-12 03:26:04
692,RT @dearra: I hate when people from “high school” be thinking they know you just because y’all went to the same school Uh no 😂🙅🏽‍♀️,2019-12-12 03:26:04
693,@A_FiZzY158 Cannot stand you. Ily so much,2019-12-12 03:26:04
694,Good morning 🌞.,2019-12-12 03:26:04
695,@ChuckGrassley What the FBI did is disgusting used a Dossier bought and paid for by DNC and HRC that's a crime in it's self,2019-12-12 03:26:04
696,anyways https://t.co/oqJBiH6DrE,2019-12-12 03:26:04
697,"RT @moby_dickhead: When are brands gonna realize that ""memes"" aren't free clip art for them to use in advertisements? https://t.co/4jurEiK3…",2019-12-12 03:26:04
698,"RT @tonton_momo_: 🔷🔹　　　　　　　　 *

                Take a deep breath ..
　   *                          .…",2019-12-12 03:26:04
699,"RT @boycameron: hey. i've seen so much of that blue himbo + fire twink (which are good), but it's been nearly 3 months and NO ONE told me t…",2019-12-12 03:26:04
700,No more pain,2019-12-12 03:26:04
701,RT @AllForKIARAAA: The day is yours. Own it @_kiatakahashi have a great and blessed day ahead. Take care. I love you. Huuuuuuuuuuuuuuuugs!,2019-12-12 03:26:04
702,RT @Trodgers_4: Whoever built that counter knows what they doing. https://t.co/DY86F5xPl7,2019-12-12 03:26:04
703,RT @raccooncity: Q4 - I often see reference to students becoming more assessment capable - what about teachers? #pypchat https://t.co/v8RIJ…,2019-12-12 03:26:04
704,"RT @ShannonWiley: SOOO I have some BIG NEWS that I've been keeping to myself for a while now, &amp; I'm ready to spill my guts. This is my son…",2019-12-12 03:26:04
705,"..of one’s “Constitutional Rights.” What they did was direct violation of the 4th (Right to Privacy) &amp; 8th (torture, cruel &amp; unusual punishments) Amendments Rights. Usually, 8th Amendment is jail/prison time in addition to hefty “FINES” &amp; “pain suffering,” 🤔, how much it’s $ u!!",2019-12-12 03:26:04
706,"RT @laIiverse: — 13th Floor —

it all started when a doctor was cluelessly lost in an unordinary dimension for chasing someone she doesn’t…",2019-12-12 03:26:04
707,I just sold this man some spores &amp; he asked me how to use them..............,2019-12-12 03:26:04
708,"RT @bangtan_india: BTS are the Most Streamed Artist of 2019 on Tidal 🎉🎉🎉

Congratulations 💜💜

@BTS_twt #BTS #방탄소년단 
©️ThePopHub https://t.c…",2019-12-12 03:26:04
709,"I've enjoyed watching Making It these two weeks, but feel like it's just a Pinterest-y Interior Design show this season. Would I have been a good contestant on the show? Who knows?",2019-12-12 03:26:04
710,Nike 'master trainer' shares the four-step workout that gives her abs https://t.co/p8yXSwTGSg,2019-12-12 03:26:04
711,@PlayStation @resivegasplayz Why!!?? It available !?? i would like to buy it!,2019-12-12 03:26:04
712,"RT @ARMurugadoss: Happy Birthday Thalaivar @rajinikanth sir.. I wish you success, health and happiness throughout. You are being a constant…",2019-12-12 03:26:04
713,"RT @giggleyoon: yoongi correcting the translator bc he said good night instead of great night still sends kdjdhdhkdjd 
https://t.co/8gYJBT1…",2019-12-12 03:26:04
714,"RT @SteveGuest: Rep. Matt Gaetz: ""this is the quickest, thinnest, weakest, most partisan impeachment in all of American presidential histor…",2019-12-12 03:26:04
715,RT @Da_Chola: PERFECT ASS GIFT FOR ALL MY LESBIAN HOMEGURLZ.... https://t.co/QI8Mc50gy1,2019-12-12 03:26:04
716,RT @bloodbuzz: I literally just want to be a bowl gently clinking against another bowl in a warm pool https://t.co/WieDiYxgHH,2019-12-12 03:26:04
717,RT @syyamiim: someone you loved 👀❤ https://t.co/PAEYA3a6g2,2019-12-12 03:26:04
718,“2020 economy recession”,2019-12-12 03:26:04
719,RT @BlueSea1964: 🚨 Thanks Pelosi 😘! The Tide Turns - 👉 Trump Now Beating ALL Democrat Candidates In Swing State Polling And TROUNCING Democ…,2019-12-12 03:26:04
720,i’ve always been too afraid to wear colored leggings :0 https://t.co/fRp4AyB554,2019-12-12 03:26:04
721,"RT @billboard: Our Game-Changer, @NICKIMINAJ 🔥

Tune in to #BBWomenInMusic tomorrow at 6p PST/9p EST at https://t.co/UljmcNDgPW https://t.c…",2019-12-12 03:26:04
722,@avantnard U better show some vet bills or else,2019-12-12 03:26:04
723,RT @KylieJenner: cutest travel buddy 👼🏽🛩 https://t.co/mK0EcFlVrf,2019-12-12 03:26:04
724,lp $ell https://t.co/EjZhBBfPom,2019-12-12 03:26:04
725,HE'S PLLAYING WONDERWALL I QUIT,2019-12-12 03:26:04
726,"RT @Ballislife: BEARD 🔥
55 POINTS!
5 POINTS FROM THE FT LINE!!  
https://t.co/sxAVXZX5u9",2019-12-12 03:26:04
727,I AM SHAKING,2019-12-12 03:26:04
728,Hmmmmm home team in the bonus less than 8 minutes in the half...,2019-12-12 03:26:04
729,@matt_stone20 i would dearly love to know why there are so many who are so very dreadful,2019-12-12 03:26:04
730,"@scott_tobias People disagreeing = the Intellectual Dark Web
Okay",2019-12-12 03:26:04
731,RT @___diggy: Twitter better than IG😂👐🏽PERIOD https://t.co/RpDwT0tTiI,2019-12-12 03:26:04
732,RT @tre_nae: Imma step regardless. https://t.co/5nEflpiri1,2019-12-12 03:26:04
733,RT @MichaelArt123: Rep Madeleine Dean: As a new Rep I sought out Elijah Cummings. He told me Madeleine 300 years from now your ancestors wi…,2019-12-12 03:26:04
734,RT @gurogut: Sometimes I feel like I annoy people when I don’t mean to....,2019-12-12 03:26:04
735,"RT @MsM1995: Ung pag-open mo sa Twitter,
you get welcomed by these ganaps of @mainedcm?

Hope you realize how blessed the Mainers lane is a…",2019-12-12 03:26:04
736,RT @MaxNoPrinter: It’s too many little kids on this damn app https://t.co/RJP3PSZ075,2019-12-12 03:26:04
737,"RT @grovndzero: me: im not the biggest fan of AUs, they’re interesting but i prefer the canon setting for the ships original dynamic 

sabi…",2019-12-12 03:26:04
738,RT @Kinglrg_: This is what my assigned fbi agent sees through my front camera https://t.co/xx0HVLMTg8,2019-12-12 03:26:04
739,@stxrwinsbum i met u in the line when i came from tx to this show fjdkfj,2019-12-12 03:26:04
740,RT @elisabethenechi: both is for women and bicycle is for men. https://t.co/nP02XnSyfq,2019-12-12 03:26:04
741,RT @BdotHndrxx: I honestly have t had company in so long.. I hate it here 😭,2019-12-12 03:26:04
742,Top Winners and Losers After Wednesday's Champions League Matchday 6 Results https://t.co/HSks7BMYj3 #FOOTBALL,2019-12-12 03:26:04
743,RT @lawnyayy: watch this video!😂 https://t.co/IXJHFVuON0,2019-12-12 03:26:04
744,"RT @taylorswift13: If it don’t fits I still sits - small wooden box edition 💋
📷: Sami Drasin https://t.co/3w9TTzqmSS",2019-12-12 03:26:04
745,@KingWol68916774 Crash,2019-12-12 03:26:04
746,"Just ask some of the Tea Party group leaders how it feels...swat raids, gag orders, threats, financial ruin and all. https://t.co/9vKnAw4yNh",2019-12-12 03:26:04
747,RT @nj___santiago: 🚫🧢 In a couple years im headed here with the loml speaking into existence ! https://t.co/xPKkWgA1Tk,2019-12-12 03:26:04
748,@jakeisnthome @tooadman @aidenwhenE Aren't you supposed to be grooming a minor or something since you play Roblox?,2019-12-12 03:26:04
749,"I can’t wait to have kids to do all these holiday things I didn’t do growing. 

 No matter what I’m so thankful for my mama.",2019-12-12 03:26:04
750,Elizabeth Warren released a plan to lower the cost of renting a home by 10%. (via @CNBCMakeIt) https://t.co/ybfic7a6fn,2019-12-12 03:26:04
751,"RT @WWENXT: #NXTChampion @AdamColePro vs. @FinnBalor.

Next week.

LIVE on #WWENXT. https://t.co/zLmBeKDBN6",2019-12-12 03:26:04
752,Fun group of future cow docs to spend Wednesday afternoons with! https://t.co/yzeESAj4cK,2019-12-12 03:26:04
753,A SIGN FROM ANGRY GRANDPA https://t.co/v6Z15jXUDp via @YouTube,2019-12-12 03:26:04
754,RT @tengkuafzan1: Dinner with Malaysians in the UK https://t.co/CBLwRKCNNx,2019-12-12 03:26:04
755,GUYSSSS ITS TONIGHT https://t.co/USRAk0QT0I,2019-12-12 03:26:04
756,"@RainLouise1 @maymayentrata07 @Barber_Edward_ Goodmorning 

#MayWard #MaymayEntrata #EdwardBarber 

@maymayentrata07 @Barber_Edward_",2019-12-12 03:26:04
757,RT @juliaelenav: 11yr old me telling my mom I need construction paper and glue at 9pm https://t.co/Z3HXmWr9RS,2019-12-12 03:26:04
758,@markhicks326 @TheLoveBel0w @AOC Right cause Fox news is based in facts 🤣🤣🤣🤣🤣,2019-12-12 03:26:04
759,"@nateb2399 @WheresWadlow21 @JBrindza @Gtothedubs @rwesthead @TSN_Sports @CoachsCornerDC @Sportsnet @HockeyCanada @CarBombBoom13 What does 'Imma"" mean? 

Is that how they teach you to spell in Jr Hockey? All those days away from school riding team buses really paid off for you in spades I see.",2019-12-12 03:26:04
760,wait i have an idea but idk if i'll have enough time,2019-12-12 03:26:04
761,RT @daniecal: To the surprise of NO ONE https://t.co/N37jT2GunD,2019-12-12 03:26:04
762,Lord I’m thankful for the gift of life🙏🏾,2019-12-12 03:26:04
763,"RT @weareoneEXO: EXO THE STAGE Rehearsal Behind Photos #KAI 📸 

#EXO #엑소 #weareoneEXO #EXOonearewe @exoonearewe #OBSESSION #OBSESSEDwithEXO…",2019-12-12 03:26:04
764,RT @nj___santiago: 🚫🧢 In a couple years im headed here with the loml speaking into existence ! https://t.co/xPKkWgA1Tk,2019-12-12 03:26:04
765,i wanna hug him that’s all i want  https://t.co/8uLCatVK4D,2019-12-12 03:26:04
766,"RT @barbiefobia: how jimin approaches the camera and smiles in a perfect timing with the beat, it has that healing effect https://t.co/ypKh…",2019-12-12 03:26:04
