index,text,created_time
527,send some love :’( https://t.co/NSjm165BVs,2019-12-08 20:54:48
528,@JhoDare Stalker,2019-12-08 20:54:48
529,"@Zenki01141623 *she gave him a half smirk as he forcefully held her as she laid Against the wall* ""b-better keep the pressure on,cause if I get any room to make a move, you and both your cock will regret trying to out dominate me"" *she gave him a soft giggle*",2019-12-08 20:54:48
530,RT @MusaGwary: The best kanuri rappers 🙌 🙌 https://t.co/0JCd6Xq3FD,2019-12-08 20:54:48
531,@HoneyRose_Jimin @modooborahae This!,2019-12-08 20:54:48
532,@bewarTLX That’s not my boy fuck him,2019-12-08 20:54:48
533,"@BTSmostdaesang He poisoned our water supply,   Burned our crops and believed a plague into our houses! https://t.co/BKH83tvTSi",2019-12-08 20:54:48
534,RT @Akademiks: This was Juice Wrld as he got on the plane that took him to Chicago last night. He was in high spirits and looked happy. htt…,2019-12-08 20:54:48
535,"RT @tyrantaeyong: Taeyong at the            Taeyong at the
beginning of                 end of the
the decade                   decade http…",2019-12-08 20:54:48
536,RT @katsund4: ⏰⌚🕰 Waiting for the Horowitz IG report and testimony: https://t.co/GZ2qEvH3YP,2019-12-08 20:54:48
537,"RT @chloszak: gm, please enjoy this wholesome video of my mom and cat decorating the tree https://t.co/i7L2RjU9nF",2019-12-08 20:54:48
538,RT @bitchim999: I think about this vine a lot https://t.co/ajudNUlANT,2019-12-08 20:54:48
539,How the fuck did Ms Coulter still look dashing whilst crawling through an air vent?? #HisDarkMaterials,2019-12-08 20:54:48
540,"RT @IAmASockpuppet: That's right, (Tee)Jay! https://t.co/TEQoiNp6EC",2019-12-08 20:54:48
541,"RT @dirtbagboyfren: This thread contains the most humiliating things I’ve ever had to admit, with evidence. I’m crying as it gets posted. I…",2019-12-08 20:54:48
542,"@UMichFootball @CitrusBowl @AlabamaFTBL Wow, another lose for Michigan",2019-12-08 20:54:48
543,Why won’t House Republicans mount an impeachment defense of Trump? https://t.co/wXP3sDISqx,2019-12-08 20:54:48
544,scorpio men tings https://t.co/hny2v4GULT,2019-12-08 20:54:48
545,RT @geosnugget: juice wrld dying form a seizure weeks after the tik tok trend where ppl pretend to have a seizure to one of his songs is so…,2019-12-08 20:54:48
546,@H10Malik Thanks for giving me your leg after I broke it today appreciate it b,2019-12-08 20:54:48
547,"RT @ijebu_king: Assuming the last two digit of your number is your salary.....What will you earn?

Mine:50k❣️❣️",2019-12-08 20:54:48
548,M-PESA is in Vipingo supporting the Magical Kenya Ladies European Tour that has come to Africa for the first time. M-PESA has also sponsored Kenyan Lady Golfers to play in the LET (Ladies European Tour) M-PESA Global is proud to partner. #PlayGlobalWithMPESA https://t.co/LDO6Pq7GdX,2019-12-08 20:54:48
549,RT @lasagnawteeth: I AM LOSING MY MIND OVER THIS  https://t.co/fYpSEImwiP,2019-12-08 20:54:48
550,Best receiver in the NFL. https://t.co/0vAy1tKXX3,2019-12-08 20:54:48
551,@SavinTheBees never saw shazam. was it worth?,2019-12-08 20:54:48
552,"RT @naaadmd: Even after a very long flight, Jungkook doesn't stop bowing and greeting the reporters. Always so sweet and polite 🙇‍♂️💜

#정국…",2019-12-08 20:54:48
553,RT @Schardotv: Queen Afia Schwarzenegger gets angry at Cardi B and her Organizers. #CardiBinGhana #CardiBinLagos #Cardibinaccra #CardiBinNi…,2019-12-08 20:54:48
554,RT @youre_whack: Witnessing that stranger not washing their hands before they left the restroom https://t.co/VBsRbCyU1t,2019-12-08 20:54:48
555,@haloyoustole you made half khakis oh god,2019-12-08 20:54:48
556,"RT @BrielaaBellaa: TO ALL MY NHS WORKERS/IF YOU KNOW ANYONE THAT DOES 

😍😘 https://t.co/iB1kYnNn9i",2019-12-08 20:54:48
557,"@OiNoya Yikes, never worn heels like that but it sounds terrible! Itd be such a fun drunk Emet tho, and meanwhile slouchy Raha is just like wtf I have to crane my neck to talk to anyone??",2019-12-08 20:54:48
558,RT @girlsreallyrule: A new Trump rule will reduce government food safety inspectors in pork plants by 40% and remove most of the remaining…,2019-12-08 20:54:48
559,OMFG ist der Song gut https://t.co/Q93sMPfwlJ,2019-12-08 20:54:48
560,RT @PGutierrezESPN: Shane Lechler lighting Al Davis  Torch before #Raiders vs. #Titans,2019-12-08 20:54:48
561,@aguyolande Ligaments 🤣🤣🤣,2019-12-08 20:54:48
562,"RT @LeftieStats: A vote for anyone other than Labour is a vote for the Tories. That has been a fact since 1923. It still is a fact.

The LD…",2019-12-08 20:54:48
563,RT @LOOTAVELI: RIP JUICE U FUCKING LEGEND !,2019-12-08 20:54:48
564,RT @_charlmorgan: Honestly fuck everyone that gets 2 weeks off at Christmas,2019-12-08 20:54:48
565,"@derek_mcginnis @rocketpants__ @lpces99 @AdamSchefter The punishment was wildly overkill, that is widely agreed upon",2019-12-08 20:54:48
566,Wild out the box views https://t.co/oLj9MUXq8q,2019-12-08 20:54:48
567,RT @jonmalexander: Update: Armando Bacot is starting today.,2019-12-08 20:54:48
568,RT @CoastalCndn: So do I have this straight #cdnpoli ... the ONLY province with NO provincial tax wants more of our tax dollars ...what ? T…,2019-12-08 20:54:48
569,"Totally #MediaFAIL
The #CorporateMasters are beneficiaries of the #TrumpAdminstration and as such behave as #Enablers with their constant #FalseEquivalencies &amp; #BothSidesBullShit 
The Founders bestowed on the #FreePress an enormous responsibility that is not being lived up to https://t.co/pQSXmOGf7K",2019-12-08 20:54:48
570,Defense gotta killl !!!!!,2019-12-08 20:54:48
571,"RT @BobbySolez: We got a giveaway coming... 

LIKE &amp; RETWEET ❤️🔁

Lemme see how bad y’all want it",2019-12-08 20:54:48
572,RT @Cats_eye39: @415holgate Not so much an oath as in fealty to Their Beloved God.  And all of them are in line to lick his orange butt.…,2019-12-08 20:54:48
573,@RaylaRimpson I've never heard of that before.,2019-12-08 20:54:48
574,"RT @YSLRecords: me in 50 years when my grandkids try to pause Young Thug 

 https://t.co/4zW4lxF2nE",2019-12-08 20:54:48
575,"RT @JoyceWhiteVance: .@Dahlialithwick⁩ on the women speaking truth &amp; the GOP’s hypocrisy: “In the end, Karlan apologized for her pun, becau…",2019-12-08 20:54:48
576,Christmas 🎄 found and returned to base. Today’s word is ‘baubles’. https://t.co/NXJwsuIV6i,2019-12-08 20:54:48
577,"@LanceMcAlister ya watch this game and listen to Lap and Hoard, Then ya wonder if this Bengals team is a professional NFL football team.. I dunno. 🏈",2019-12-08 20:54:48
578,"RT @itadaki_yasu: Today marks my first year as a food illustrator. I started out with maybe 50 or so followers on this dead account. 
Neari…",2019-12-08 20:54:48
579,"RT @grantstern: Dear Women Who Plan to Vote For Trump,

Really?

https://t.co/b0XPlWyM6c",2019-12-08 20:54:48
580,@georgia_schafer PERIOD.  What’s a girl gotta do to get some Wisconsin cheese bites?!,2019-12-08 20:54:48
581,"RT @ttasnimh: screaming 'AYYYY'
on snap to my girls             hearing it the 
                                               next day htt…",2019-12-08 20:54:48
582,RT @mk_esq: Not a math person but I count more than 3 people in this picture https://t.co/k3vc7BCYpT,2019-12-08 20:54:48
583,"RT @gabby_frost: just a reminder that it’s okay to be sad over a celebrity death.

you are allowed to cry.
you are allowed to be upset.
you…",2019-12-08 20:54:48
584,"RT @moretylenol: im sorry im not him, i will never be him https://t.co/8D0uwe1Kn9",2019-12-08 20:54:48
585,@twb93 Yep. I was nauseous for 3 weeks,2019-12-08 20:54:48
586,RT @BarrysChins: Perfectly fucking normal https://t.co/ZI6OWfAcs4,2019-12-08 20:54:48
587,"@AshaRangappa_ It's not.  @tedcruz is just a lapdog for Trump.  As a Texan, I am horrified that people actually voted for this dope.",2019-12-08 20:54:48
588,"RT @realDonaldTrump: I got NATO countries to pay 530 Billion Dollars a year more, and the U.S. less, and came home to a Fake News Media tha…",2019-12-08 20:54:48
589,RT @JohnKitzmiller4: Love my cat's https://t.co/n7WlxDQVun,2019-12-08 20:54:48
590,RT @isabelinuhh: **BRITNEY VISHNAY,2019-12-08 20:54:48
591,@tiva_clois Miss you too buddy!!,2019-12-08 20:54:48
592,"RT @astronomicalleo: “What’s the 27 club? We ain’t makin it past 21”
-Higgins (Juice WRLD) https://t.co/2yvq1bxpwd",2019-12-08 20:54:48
593,wanna say that i have a lot of stuff planned with dawn tht i haven't totally done yet but it's written out and ready to be brought to the table. Changes are coming and i'm super excited to see what we got going on.,2019-12-08 20:54:48
594,"RT @RBReich: Billionaire Dan Gilbert donated $750,000 to Trump’s inaugural committee.

He then received massive federal tax breaks for a mu…",2019-12-08 20:54:48
595,RT @ExportedFromMI: Powerful. This is outside Claremont United Methodist Church in CA. They should cut a 30 second ad and run it on FoxNews…,2019-12-08 20:54:48
596,Orwellian fascists https://t.co/ZIO3n6VDUj,2019-12-08 20:54:48
597,the more the merrier 🤣 https://t.co/rzbdQ3kCPx,2019-12-08 20:54:48
598,RT @JaMorant: @kkdixonn lol yeah ight 😂😂 don’t play wit me,2019-12-08 20:54:48
599,@GracelessHippo I wanted to do that years ago but only because I'm a miserable sod!,2019-12-08 20:54:48
600,Good day,2019-12-08 20:54:48
601,RT @PCOisNotHuman: Brand New PCO and Destro Hearse!!! @ringofhonor  #ThatsMyMonster #FinalBattle #VillainEnterprises https://t.co/AtlNqIV0T7,2019-12-08 20:54:48
602,RT @ANDREACELINE__: Y’all can’t find the hole. https://t.co/i6y7tGdtjN,2019-12-08 20:54:48
603,@NJandrue game ain’t over 40-42,2019-12-08 20:54:48
604,RT @SYFIofficial: Our annual #VolunteersBriefings are happening very soon on the 14th December - if you want to join us on our journey + fi…,2019-12-08 20:54:48
605,RT @itzSleeekz: R.I.P. Juice Wrld🙏Another Legend lost,2019-12-08 20:54:48
606,RT @officialnairam1: You just got ur 10years marlianship bro🔥 https://t.co/dorDfu88C1,2019-12-08 20:54:48
607,RT @moonchilee: I really hate the white gay black woman cosplay shit to the depths of my soul this is not a personality this is y’all treat…,2019-12-08 20:54:48
608,Can’t believe Juice Wrld is dead! I loved his music. I’ll miss you man!,2019-12-08 20:54:48
609,"RT @wehpudicabok: j.k. rowling: and then harry became a cop and they all lived happily ever after
k.a. applegate: war is hell and if you wa…",2019-12-08 20:54:48
610,@dnbethhmusic @RenegadeSignal1 Sorry I'm totally using the wrong add my lovely 🤦‍♀️🤷‍♀️😅👍,2019-12-08 20:54:48
611,"RT @ceIestiaIs: if u find a guy that gives u an orgasm, keep him. guys aren’t good at that. https://t.co/Mle5QAJoCr",2019-12-08 20:54:48
612,RT @Lacy_kmt: @Dhirv2Funny He said 🤣 https://t.co/QyldcJW1xA,2019-12-08 20:54:48
613,"RT @NYKFilmSchool: The Knicks are 4-18, the Garden crowd doesn’t give a fuck, they’re cheering like a playoff game, and that’s why we are t…",2019-12-08 20:54:48
614,RT @tsukiterasu: I WASNT EXPECTING IT TO BE THAT FAST #PokemonSwordShield #NintendoSwitch https://t.co/nkLCRarQmW,2019-12-08 20:54:48
615,@angel_rosales21 Right now.... Vick. This is Lamar's real first season.,2019-12-08 20:54:48
616,@everlastingfear @cheerstopizza sad times Cleo I really felt that,2019-12-08 20:54:48
617,"RT @_jooniee: Juice wrld died and I’m scrolling through his comments and peep 
Smh RIP https://t.co/1Yzzse6A4t",2019-12-08 20:54:48
618,@VentNivi @TraedTerfs @RadfemNoEsTerf Done,2019-12-08 20:54:48
619,RT @nash_oh_my: A short documentary about @droid254 's weekend 🤣 https://t.co/235V3l6ect,2019-12-08 20:54:48
620,"RT @Lil_Mattt_: That ON &amp; OFF shi canceled w/ me, it’s either you solid or you gone",2019-12-08 20:54:48
621,RT @kissysvogue: THE CHERRY VOICEMAIL WTF https://t.co/I4fLD9bZVW,2019-12-08 20:54:48
622,"I’m finna start beatin u niggas up again, y’all done forgot who i am🤦🏾‍♂️",2019-12-08 20:54:48
623,RT @Rockette91: @CMSaunders81 @Mommy36914 Single mom of 2 toddlers. Also trying to get help for my niece and nephew. We’d appreciate any he…,2019-12-08 20:54:48
624,"RT @ZachAbolverdi: #Gators coach Dan Mullen on bowl bid: 

“We’re looking forward to our trip to Miami to play in the Orange Bowl and a sec…",2019-12-08 20:54:48
625,RT @Rectitude20: Why does the CDC use global numbers when trying to push their vaccines on the American people? How is this not misleading…,2019-12-08 20:54:48
626,"RT @Karlibattle12: Finals week baby, lets get it !!",2019-12-08 20:54:48
627,RT @NPR: The FBI is investigating the shooting that killed three sailors and injured eight others at Naval Air Station Pensacola as an act…,2019-12-08 20:54:48
628,Need a custom Music Website? Our rates start at just $100 (one-time fee) for a full website. Email us your project details! musicwebsite4u@gmail.com,2019-12-08 20:54:48
629,THEY HAVE A BAMDJANDHAKSBSK AH KAV FUCK,2019-12-08 20:54:48
630,"@KweenK16 Hey, thanks for the follow! Be sure to check out our artist @KyleSkye on @AppleMusic and let us know what you think! https://t.co/eJErCGC2qx  #AppleMusic #Music",2019-12-08 20:54:48
631,"RT @Rachael_Swindon: Angela Rayner was a home help, she saw how older people were being let down, and got involved in politics. She’s on fi…",2019-12-08 20:54:48
632,#shoulderbags #shoulderbag Compact Leather Women's Shoulder Bag https://t.co/9n4jGLt0gv,2019-12-08 20:54:48
633,RT @4deerhound: Waiting patiently for dinner https://t.co/oMDL1iIscb,2019-12-08 20:54:48
634,RT @fuckfrrankk: Niggas be smelling like shit talking bout “that’s that gas” no nigga that’s yo ass,2019-12-08 20:54:48
635,"Microeconomics: How much can my household afford daily-monthly-yearly in terms of expenses?

How much money do I have to make to pay off the debt I’ve accrued?

How much debt should I go in to in order to raise my individual capital to make more money?

Is it worth it?",2019-12-08 20:54:48
636,"RT @subschneider: Gen IV nuclear reactors are safe from meltdown and can literally eat nuclear waste as their fuel. 

Think about that. 

#…",2019-12-08 20:54:48
637,"@sarah_in_ny @Omoi_VFX @Freeyourmindkid You don’t think there’s such thing as a swing voter? Or no such thing in this era particularly? I, personally find it hard to believe that anyone could be undecided in an imagined contest between Trump and literally anyone.",2019-12-08 20:54:48
638,RT @pizzarollpapi: Give us juice WRLD back take Russ instead,2019-12-08 20:54:48
639,"RT @sierramoniquee: 2019 basically said:

BUT DID YOU DIE THO?😂",2019-12-08 20:54:48
640,"RT @DrJoeAbah: You would need to be completely naive or lacking in respect for any state capacity whatsoever, if you believe that DSS agent…",2019-12-08 20:54:48
641,RT @LakeG_: @citlalitorresj @claudiaaiza Okay girllll 🥰🥰🥰🔥,2019-12-08 20:54:48
642,"RT @UMichFootball: Michigan vs. Alabama. 

It’s official: we are @CitrusBowl bound! 

#GoBlue 〽️🏈 https://t.co/SfHpPgIPWA",2019-12-08 20:54:48
643,RT @davidsocomedy: Can someone explain to me in what world or culture is this shit acceptable? This is wild to me what the fuck? https://t.…,2019-12-08 20:54:48
644,Thanks @beelgives #beellegit https://t.co/8u48byDDNc,2019-12-08 20:54:48
645,RT @iamyourTIO: Let me see your ears https://t.co/6Job9k0mes,2019-12-08 20:54:48
646,"RT @nuclearkatie: LIBRARIES ARE GREAT IF YOU'RE NOT GOING TO THEM YOU SHOULD CHANGE THAT ASAP

Even when I'm traveling, I often stop in loc…",2019-12-08 20:54:48
647,"RT @xHarunnn: I thought I'd post this comic of the absolute bros Kiri and Tetsu ft. Bakugo

My comic is based on a headcanon my friend ✨@ta…",2019-12-08 20:54:48
648,RT @MikeTriplett: Michael Thomas touchdown. Welcome the MVP candidate to this track meet with two huge plays on this drive. Saints now with…,2019-12-08 20:54:48
649,"'SNL' casts JLo as a not-so-ugly stepsister in 'The Corporal' sketch https://t.co/5yWk4fjGTF, see more https://t.co/1Wljm38A31",2019-12-08 20:54:48
650,"RT @MollyRach33: So let me get this straight..

If you commit a crime you get 3 meals a day. But if you're a child looking for a hot lunch…",2019-12-08 20:54:48
651,Who colder than Playboy Cahti https://t.co/tQpSY83TZo,2019-12-08 20:54:48
652,"RT @viktorinini: @K2644 @valeriazolota @NkViktori42 @TamilaZoloto @shimp93 Good morning....dearest friends
🐤🐦🐞🐝🐕🐤🐦🐞🐝🐕🐤🐦

I'm a bead (◍•ᴗ•◍)…",2019-12-08 20:54:48
653,RT @SpaceCatPics: squad goals https://t.co/Wr0Tykw6kJ,2019-12-08 20:54:48
654,"RT @primadonatae: this is Deb we met at MetlifeDay2 in the floor: her flip phone lockscreen is namjoon but her ultimate bias is Hobi, we da…",2019-12-08 20:54:48
655,@LaAdrianWaddle SEE THAT???? #GoBills,2019-12-08 20:54:48
656,"@jeremycorbyn You could have 100 doctors all with different opinions, I’ll go with Boris ✔️",2019-12-08 20:54:48
657,"RT @iatemykitten: my parents ask me for money, your parents give you money every month.. we are not the same",2019-12-08 20:54:48
658,RT @rikurokurights: i keep falling asleep but now i just woke up again with a strong urge to talk about how much i love him https://t.co/5G…,2019-12-08 20:54:48
659,"RT @ProtectionArmy: Our prayers and condolences are with Juice wrld, his family, friends and fans.
Rest in peace love.",2019-12-08 20:54:48
660,I’m amazed I didn’t even think this was possible with a violin https://t.co/nsfi2C9Usa,2019-12-08 20:54:48
661,"RT @ToddStewartWKU: On behalf of @WKUFootball, @Coach_Helton and I are excited to accept an invitation from the @FRBowl to continue our sea…",2019-12-08 20:54:48
662,"@dbongino @realDonaldTrump Ted’s taking advantage of the mentally infirm.
It’s blatantly obvious @chucktodd sufferers from TDS.
Somebody please get this prescription to him ASAP! https://t.co/vYMrN3lBb7",2019-12-08 20:54:48
663,"RT @amhistorymuseum: We’re reflecting on the life and work of Caroll Spinney, who performed the characters of Big Bird and Oscar the Grouch…",2019-12-08 20:54:48
664,@Brasilmagic I am so very sorry for your loss,2019-12-08 20:54:48
665,RT @emmaloveselon: horny dudes love to point out inanimate objects in the background of your selfies as to somehow appear less horny. my br…,2019-12-08 20:54:48
666,My QB. https://t.co/NNVTBSy9lN,2019-12-08 20:54:48
667,"RT @Yoongi61_5: You look at Hoseok and see a multimillionaire CEO 🔥

  @BTS_twt #BTS_Hitmakers
  https://t.co/3g7O55oEWi",2019-12-08 20:54:48
668,RT @FutbolBible: Bakayoko used to wear the #14 at Monaco during his first spell with the club. The referee put up the #14 on the substitute…,2019-12-08 20:54:48
669,RT @TheIronman223: If you don’t fwm now you don’t fwm at all don’t wait till a nigga dead to go with allat pussy fake love shit 💯,2019-12-08 20:54:48
670,"RT @GreenJu4: Gain With Green 

Retweet if you follow 🔙 

2K RT 🇬🇭2K Followers 🇬🇭

3K RT 🇬🇭 3K Followers 🇬🇭

5K RT🇬🇭5K Followers🇬🇭

7K RT🇬🇭…",2019-12-08 20:54:48
671,what the 𝐡𝐞𝐥𝐥 yoongi https://t.co/0gHHZlpq52,2019-12-08 20:54:48
672,RT @JohnnySaale: STEEL https://t.co/k4kVcxSbrV,2019-12-08 20:54:48
673,Ravens bouta choke to Josh Allen? https://t.co/u7de03zwlU,2019-12-08 20:54:48
674,@bluepolitics_ Oh my....,2019-12-08 20:54:48
675,"RT @Katieluvxoo: 22 is actually just the weirdest age. I don't know what's going on, what I should be doing, should I have a full time job?…",2019-12-08 20:54:48
676,Facts https://t.co/6zYy3OwpCr,2019-12-08 20:54:48
677,RT @GxldSociety: “This is some fuckin National Geographic shit”😭😂 https://t.co/dhVObeWRhz,2019-12-08 20:54:48
678,Fuck we needa stop😫,2019-12-08 20:54:48
679,RT @IPM_HQ: @GretaThunberg @DrJeremyTeuton it's also shameful that indigenous leaders like Evo Morales have been ousted from office in a mi…,2019-12-08 20:54:48
680,Applications and Academy Graduates for November 2019 https://t.co/95ZSHi640r https://t.co/evr19MfKgl,2019-12-08 20:54:48
681,RT @lulphil: @_spkell Thought I was the only one🤧,2019-12-08 20:54:48
682,RT @ablsaint: White Women dance like they’re summoning rain https://t.co/6Nx1fPZrbe,2019-12-08 20:54:48
683,"Every time I see my neighbors kiss outside, I be wanting to open the window and yell, “EW”",2019-12-08 20:54:48
684,"#منصور_الرَقيبه #رفعه_القحًطاني #البحرين_السعٌوديه #اوامر_ملكَيه
#شوخبور_الضوًغط #يامنصور_تعالُج #عبدالعزيٍز_بن_سعيد #يطير_عقَل_المراه_بكلمه_احبك #شخبار_الضّغط10 #منتخب_الهَلال #خليًجي24 #الصخره_حارُق_الكومبارس #بشروني_شخبٌار_الضغط Mood
https://t.co/GwLsuyXar8",2019-12-08 20:54:48
685,"RT @hanjeekiess: levanter                     LEVANTER
releases                    RELEASES
tomorrow                  TOMORROW https://t.co…",2019-12-08 20:54:48
686,RT @Kuddy_4: “Wanna Go Outside?😭😂🐶” my dog hilarious. https://t.co/lplFdqYOC7,2019-12-08 20:54:48
687,I’m finding #HisDarkMaterials unbearably poignant- echoes of Nazi Germany in those awful experiments on children.,2019-12-08 20:54:48
688,oh wow someone hacked my spotify account,2019-12-08 20:54:48
689,i can't fucking do this. i'm going IA for a while.,2019-12-08 20:54:48
690,RT @GxldSociety: “This is some fuckin National Geographic shit”😭😂 https://t.co/dhVObeWRhz,2019-12-08 20:54:48
691,"RT @KatePundyk: The left photo is Finland’s new PM, Sanna Marin (34) and in the right photo are the leaders of the parties in Finland’s coa…",2019-12-08 20:54:48
692,RT @Organico_Foods: 🎄!#OrganicChristmas #Giveaway!🎄 No #Christmas without some treats! That's why we're giving away a bunch of our Artysan…,2019-12-08 20:54:48
693,"RT @sesamestreet: Caroll Spinney, the legendary puppeteer behind beloved Sesame Street characters Big Bird and Oscar the Grouch, died today…",2019-12-08 20:54:48
694,@ThiccestButt @ezxdomier @longbeachgriffy @BrotherNature Yeah he told them to come outside. Then the guy beats him up outside. Then he runs back in n tries to beat up the other dude only to get stomped out. Shoulda took the 1st L n left,2019-12-08 20:54:48
695,@g0ddamnitmama They literally got pregnant so they have more videos to do and more subscribers. Just like the Ace family.,2019-12-08 20:54:48
696,RT @Mr_Meowwwgi: Speedy toe beans https://t.co/hT7i9C88cr,2019-12-08 20:54:48
697,RT @MohamedRfaat9: Imagine having this bed after an exhausted day https://t.co/Khs5GZR9cs,2019-12-08 20:54:48
698,"RT @process_x: Hello everyone, I'm launching my Patreon community for those who'd like to help support my continued work in exposing the #h…",2019-12-08 20:54:48
699,RT @YonceVocals: this transition is ICONIC. https://t.co/gTG431FFAv,2019-12-08 20:54:48
700,RT @despitefuII: Do people not understand how expensive grocery shopping really is https://t.co/cEFeAs0wDK,2019-12-08 20:54:48
701,RT @Deebauch: @marc3locity @GxldSociety @cordae__ But IMMEDIATELY thought of calling the ASPCA. I can't BREATHE,2019-12-08 20:54:48
702,#Repost • @thebarbieblank Loungewear or nah!?? ⬇️ @OfficialPLT https://t.co/91sVBBQSxY,2019-12-08 20:54:48
703,RT @thissoundsgud: Cage the 🐘 - Come a Little Closer https://t.co/TgzHlIu7UX,2019-12-08 20:54:48
704,@EmZeroJayney @Nat_itsme_uk @LieFE_of_Riley @helresa Two expensive for me as well tbh. Hence when I move will be somewhere more economical.,2019-12-08 20:54:48
705,Clark’s sitting pretty at 1106 Claire Ave! Fabulous home and a must-see. #compassclark #pembertongem https://t.co/HHFQEU9I3U,2019-12-08 20:54:48
706,"RT @charliekirk11: This is getting out of hand:

Democrat Al Green—who has been trying to impeach President Trump since the beginning, now…",2019-12-08 20:54:48
707,@BloodsportCap @elonmusk I think he's trying to reach RAM pickup owners,2019-12-08 20:54:48
708,RT @Jetlife_Ryan_: Drew Brees old ass killing this supposed vaunted defense lmao #SFvsNO,2019-12-08 20:54:48
709,RT @b1tchhole: When you run out of weed https://t.co/bLE8EsyHT7,2019-12-08 20:54:48
710,RT @kihyunlovesyou: i hope no one did this yet https://t.co/LvYfs4brbb,2019-12-08 20:54:48
711,RT @WonderWomanFilm: Check out the new character posters from #WW84 - in theaters June 5. https://t.co/O27ARDQHpA,2019-12-08 20:54:48
712,I can’t wait till my daughter’s hair gets long enough for me to do her hair like this 😭🥰 https://t.co/evOOiOl0r8,2019-12-08 20:54:48
713,"RT @UKLabour: Boris Johnson claims that debates are essential, but neither he nor the Tories could be bothered to turn up  tonight. They're…",2019-12-08 20:54:48
714,RT @itseezy6: This is what happens when you selectively domesticate your children. https://t.co/4S7ONtf1ha,2019-12-08 20:54:48
715,Watching  Dolly Parton's Heartstrings. First one is Jolene. Seems pretty good. https://t.co/AADpdHkKgL,2019-12-08 20:54:48
716,"RT @dESTiny19xx: stole her heart, i’m the definition of a bandit. #LGBTQuniteasone https://t.co/SeQnfSpjHd",2019-12-08 20:54:48
717,RT @spideygalhannie: bruh @YbnCordae what are you doing 😂😂😂 i’m DEAD https://t.co/8xhBueLyn5,2019-12-08 20:54:48
718,Need one or two for super passionate wagers,2019-12-08 20:54:48
719,"RT @Kehlani: this sad as fuck

rest in love juice wrld 🏆",2019-12-08 20:54:48
720,@S90084 n e r d,2019-12-08 20:54:48
721,"RT @4YrsToday: Donald Trump said the Democrats are trying to impeach because they hate him....

...is that the reason?",2019-12-08 20:54:48
722,RT @natpresch: juice wrld died from a seizure and people made these about a month ago... that’s really concerning. https://t.co/DqRCgJLeMU,2019-12-08 20:54:48
723,@gcfstarjk Candy cane,2019-12-08 20:54:48
724,"RT @D55_Ltd: The festive season is finally upon us. To get everyone in the spirit, we present: The D55 Christmas Countdown!

#cloudengineer…",2019-12-08 20:54:48
725,"RT @Patriots: Fired up in the cold.

@TomBrady | #GoPats https://t.co/WrrStR3sVf",2019-12-08 20:54:48
726,"Our final performance, and perhaps the most special of all. The choir brought some visitors to tears at the Menin Gate this evening. The diverse range of nationalities in our choir was the biggest testiment to how important remembrance is in our free world. https://t.co/KIi6bBtDza",2019-12-08 20:54:48
727,RT @DrizzyJayyyy: y’all ever accidentally fuck wt someone for 3 years,2019-12-08 20:54:48
728,"@AMIT_GUJJU @iiiushiii @IshitaYadav Itna mehnat kyun? Just throw a ball across the bike, every dog will jump out of that bike. 
Chalti hui gaadi se girenge saare k saare😅🤣🤣🤣",2019-12-08 20:54:48
729,RT @mickey2ya: Long Live The Camp! @ShowDemCamp @kingluu,2019-12-08 20:54:48
730,@1_800_YERIM @INJUNPHOBIA my iPad has Minecraft but i refuse to use it,2019-12-08 20:54:48
731,RT @vintagepmI: i am never deleting twitter https://t.co/RIHCW9N6Z8,2019-12-08 20:54:48
732,LET THE ROCKETS PLAY https://t.co/Z2DNZhl20W,2019-12-08 20:54:48
733,"@Oloriye2nday Emphasis on friends oooo
But haters won’t see that",2019-12-08 20:54:48
734,@XLNB @BrotherNature He started this whole damn thing and has all his little sheep eating out of his hands right now,2019-12-08 20:54:48
735,RT @Leahgreenb: I cannot believe we have to clarify that this is both super racist and super anti-Semitic https://t.co/C20ecfmMse,2019-12-08 20:54:48
736,"@Yeezoos @Veektor_ I hadn't heard 'wheels up' before today, either.

In the context, I probably would have understood/guessed the meaning. Or not.

Fortunately it is not necessarily to understand 100% of dialogue to get the gist (true for native speakers as well).",2019-12-08 20:54:48
737,"@uglyfleshlight Just cause I have a
15 more followers than you",2019-12-08 20:54:48
738,@emodziobak DONT WANT BE NATION UNDER THE NEW MEDIA kocham ten tekst chestera:(,2019-12-08 20:54:48
739,RT @__katieByrne: omg i can’t not https://t.co/Ab5FdlDP0i,2019-12-08 20:54:48
740,RT @apduso: We all thought this relationship was bad but his new gf takes the cake 🤣 running him over &amp; shit... karma does its part every s…,2019-12-08 20:54:48
741,RT @Congelar_Lmao: THE FUTURE OF THE CAROLINA PANTHERS!!!!!! KYLE “TOM BRADY 2.0” ALLEN #KeepPounding!!!!! https://t.co/MPKwJjYflC,2019-12-08 20:54:48
742,@CurtisK421 Lol hell I need to holla at my sources! We bout to paint the city Orange and Blue 🐊,2019-12-08 20:54:48
743,RT @joklife1: Indonesian taekwando athlete integrated #BTS’ Idol instrumental into his routine during the South East Asian (SEA) Games in t…,2019-12-08 20:54:48
744,RT @DottyLaAbstract: We don't care lol https://t.co/RVnGRpzmv3,2019-12-08 20:54:48
